Date,INDEX_FUT_BUY,INDEX_FUT_SELL,INDEX_FUT_NET,STK_FUT_BUY,STK_FUT_SELL,STK_FUT_NET,INDEX_OPT_BUY,INDEX_OPT_SELL,INDEX_OPT_NET,STK_OPT_BUY,STK_OPT_SELL,STK_OPT_NET,OPEN_INT,OPEN_INT_AMT
24/08/2020,3369,2132.56,1236.44,83722.67,83041.46,681.21,19275.76,18960.41,315.35,7087.22,7122.11,-34.89,1287766,90472.57
21/08/2020,2865.9,4562.52,-1696.62,310523.47,308212.15,2311.32,15108.61,16073.3,-964.69,6253.91,6268.64,-14.73,1289593,90200.74
20/08/2020,2824.5,3074.5,-250,196243.5,196469.23,-225.73,13693.68,14362.88,-669.2,6467.84,6556.46,-88.62,1286332,90748.52
19/08/2020,3226.72,3387.91,-161.19,172951.55,171909.02,1042.53,13903.31,13864.5,38.81,6233.56,6220.46,13.1,1284000,90684.15
18/08/2020,4862.38,3304.82,1557.56,161240.93,160778.84,462.09,13949.51,14051.76,-102.25,6699.09,6618.26,80.83,1286412,89829.79
17/08/2020,4576.38,4163.26,413.12,184204.06,183984.19,219.87,16706.81,17087.3,-380.49,7350.21,7337.83,12.38,1293177,89699.35
14/08/2020,3085.99,2319.11,766.88,306351.94,304921.9,1430.04,13236.26,13765.24,-528.98,4981.43,5064.09,-82.66,1292429,90892.87
13/08/2020,2520.57,3683.98,-1163.41,195569.03,194790.29,778.74,12654.23,13418.29,-764.06,5348.66,5603.68,-255.02,1292113,90573.15
12/8/2020,2760.5,2654.3,106.2,153036.74,152878.47,158.27,12187.69,14427.6,-2239.91,5598.83,5629.3,-30.47,1288525,90413.2
11/8/2020,2729.95,2705.47,24.48,119913.03,119494.42,418.61,13983.05,14624.45,-641.4,4467.59,4504.73,-37.14,1296675,91228.62
7/8/2020,5636.69,5143.18,493.51,487080.95,484961.52,2119.43,13431.46,14027.46,-596,5040.98,5053.34,-12.36,1277537,88865.96
6/8/2020,3478.16,4006.22,-528.06,297581.46,298301.6,-720.14,14554.74,14922.06,-367.32,6757.88,6712.16,45.72,1271641,88022.24
5/8/2020,4621.89,3393.5,1228.39,177516.97,176672.43,844.54,14556.12,14050.76,505.36,6153.47,6141.57,11.9,1256581,86640.02
4/8/2020,2938.74,5553.62,-2614.88,133616.4,133211.21,405.19,13720.81,15287.5,-1566.69,4930.33,4860.83,69.5,1248461,84905.74
3/8/2020,4273.18,4242.84,30.34,155206.51,154960.27,246.24,16790.73,17419.83,-629.1,5953.75,5698.06,255.69,1227764,85126.39
31/07/2020,6858.84,6319.98,538.86,435030.35,433604.37,1425.98,24791.05,24395.64,395.41,3424.8,3148.07,276.73,1209003,83774.88
30/07/2020,6791.93,7610.94,-819.01,311578.03,311014.17,563.86,31535.72,31828.1,-292.38,6088.68,6116.02,-27.34,1287335,89974.19
29/07/2020,6213.98,5220.88,993.1,213981.26,214550.11,-568.85,40137.24,39774.42,362.82,5638.79,5690.49,-51.7,1308103,91550.47
28/07/2020,5608.61,5108.69,499.92,158486.64,158279.84,206.8,32532.85,32680.65,-147.8,7550.68,7434.81,115.87,1349456,92719.22
27/07/2020,4650.16,5846.63,-1196.47,143793.68,144484.61,-690.93,20747.36,21957.28,-1209.92,9932.78,9787.09,145.69,1319429,91169.52
24/07/2020,3740.84,3520.47,220.37,332386,330647.94,1738.06,14525.38,15806,-1280.62,5559.76,5373.91,185.85,1311437,91154.46
23/07/2020,4570.03,4232.63,337.4,308021.92,307318.52,703.4,17077.06,17438.95,-361.89,6732.63,6507.86,224.77,1318313,91212.28
22/07/2020,4133.69,3276.66,857.03,179913.06,179129.96,783.1,15363.72,16006.86,-643.14,4815.87,4799.34,16.53,1316703,91716.71
21/07/2020,4151.75,4219.86,-68.11,189941.86,190240.88,-299.02,14904.96,15179.98,-275.02,4591.02,4613.13,-22.11,1308733,90326.78
20/07/2020,4639.42,3987.07,652.35,181278.35,180711.36,566.99,16353.91,16059.9,294.01,5025.97,5061.58,-35.61,1302623,88987.99
17/07/2020,4390.95,5035.19,-644.24,541090.45,537122.05,3968.4,17245.77,16530.64,715.13,5201.09,5241.86,-40.77,1300759,87480.15
15/07/2020,4403.32,6048.75,-1645.43,258620.25,258564.43,55.82,13173.64,14591.48,-1417.84,4349.02,4525.85,-176.83,1312827,87302.98
14/07/2020,3644,4142.3,-498.3,213161.66,212826.67,334.99,12424.94,13254.56,-829.62,4242.33,4413.04,-170.71,1330382,90329.85
13/07/2020,4313.25,5923.27,-1610.02,171144.02,170114.89,1029.13,13033.63,13971.92,-938.29,6218.2,6219.42,-1.22,1343031,90676.08
10/7/2020,4773.34,3442.52,1330.82,453168.02,451969.49,1198.53,12317.64,13069.08,-751.44,4725.43,4714.46,10.97,1339160,90926.51
9/7/2020,5661.64,4659.28,1002.36,377356.46,376434.77,921.69,14790.67,15966.64,-1175.97,5201.77,5220.58,-18.81,1347186,90542.28
8/7/2020,3984.87,4394.3,-409.43,254075.45,253640.54,434.91,15407.79,16045.45,-637.66,5483.35,5437.89,45.46,1340217,90702.95
7/7/2020,4169.16,3464.83,704.33,154547.95,153741.95,806,12409.28,12001.01,408.27,4810.01,4826.38,-16.37,1334486,89603.86
6/7/2020,3569.29,3065.27,504.02,125100.8,124461.56,639.24,11295.5,11256.19,39.31,3250.13,3302.7,-52.57,1325199,87867.59
3/7/2020,5531.19,4825.28,705.91,464143.07,461411.36,2731.71,12764.98,12097.71,667.27,3575.05,3416.34,158.71,1322510,87043.61
2/7/2020,5735.41,4620.57,1114.84,283148.54,284737.5,-1588.96,12643.98,12511.56,132.42,3334.1,3246.62,87.48,1308260,84938.42
1/7/2020,4335.51,3968.85,366.66,188065.61,186801.1,1264.51,12828.93,12337.84,491.09,3124.76,3163.27,-38.51,1312284,84116.2
30/06/2020,4562.33,5804.23,-1241.9,168116.14,168341.38,-225.24,12810.85,13601.29,-790.44,3311.87,3439.41,-127.54,1288200,82667.11
29/06/2020,5797.58,5987.49,-189.91,152369.78,151434.09,935.69,16109.41,15746.5,362.91,3437.43,3730.48,-293.05,1276258,82783.96
26/06/2020,8134.81,9136.64,-1001.83,679932.98,679335.84,597.14,26963.03,26228.85,734.18,1974.71,2237.33,-262.62,1266351,81612.43
25/06/2020,7459.2,8510.19,-1050.99,400524.47,400590.03,-65.56,38843.34,38383.05,460.29,5210.68,5077.32,133.36,1383497,86345.81
23/06/2020,7553.14,7477.61,75.53,196815.77,196982.64,-166.87,35248.25,36018.14,-769.89,6941.82,6713.5,228.32,1553021,90400.82
22/06/2020,7342.49,6831.36,511.13,173823.66,173228.54,595.12,25534.87,24374.2,1160.67,8672.28,8591.06,81.22,1572495,88431.28
19/06/2020,5971.06,5798.96,172.1,479978.99,479241.58,737.41,16363.27,15133.37,1229.9,5089.24,5041.11,48.13,1563475,85404.62
17/06/2020,7999.56,7885.61,113.95,312916.39,312885.76,30.63,17100.98,16732.31,368.67,6180.76,6217.35,-36.59,1549379,82304.4
16/06/2020,7920.38,8275.4,-355.02,218936.96,218686.8,250.16,16251.02,18278.25,-2027.23,5628.99,5695.51,-66.52,1540158,81285.5
15/06/2020,8267.34,8769.34,-502,194768.57,195435.04,-666.47,18197.77,19037.45,-839.68,5912.21,5878.62,33.59,1530082,81933.08
12/6/2020,6174.55,7097.75,-923.2,479902.07,477821.01,2081.06,16752.13,17550.04,-797.91,4702.59,4678.64,23.95,1511802,80105.21
11/6/2020,6064.96,5770.55,294.41,315217.78,315623.24,-405.46,14983.94,15133.26,-149.32,3598.16,3626.88,-28.72,1510643,81453.82
10/6/2020,6547.32,6321.13,226.19,260462.12,260655.5,-193.38,19325.13,18352.5,972.63,4333.04,4312.67,20.37,1518235,81038.17
9/6/2020,5621.08,6060.14,-439.06,189375.09,189370.42,4.67,19409.3,19130.51,278.79,4698.24,4676.41,21.83,1513808,81610.45
8/6/2020,5753.19,6098.28,-345.09,152232.01,151570.33,661.68,18895.56,18440.74,454.82,4834.24,4807.13,27.11,1512665,81076.08
5/6/2020,6367.05,7632.87,-1265.82,297477.25,296248.93,1228.32,19112.04,18389.84,722.2,4262.9,4234.16,28.74,1514734,80314.3
4/6/2020,6955.72,6424.08,531.64,288560.52,288721.66,-161.14,19433.89,17798.36,1635.53,3639.1,3663.29,-24.19,1528013,81093.82
3/6/2020,5228.47,4871.8,356.67,194617.63,194134.54,483.09,15961.86,16445.66,-483.8,2951.62,2959.5,-7.88,1558603,82367.79
2/6/2020,6461.35,6325.34,136.01,174305.53,174531.63,-226.1,18589.03,18940.15,-351.12,4053.02,4193.39,-140.37,1549541,80811.31
1/6/2020,5303.97,5935.11,-631.14,136229.62,136024.68,204.94,21483.15,20108.71,1374.44,2763.36,2827.75,-64.39,1541830,77980.2
29/05/2020,7624.87,7978.45,-353.58,439983.6,437562.14,2421.46,28704.82,26581.87,2122.95,1584.09,1639.82,-55.73,1524658,75895.33
28/05/2020,10202.55,8538.21,1664.34,288258.23,286505.06,1753.17,34907.71,33996.19,911.52,1933.69,1969.73,-36.04,1599149,78824.49
27/05/2020,5903.71,5714.81,188.9,142955.12,142471.8,483.32,40304.1,41717.14,-1413.04,2771.44,2957.08,-185.64,1625752,77978.39
26/05/2020,6051.68,6722.3,-670.62,136289.03,134450.43,1838.6,24206.2,24551.09,-344.89,4176.03,4116.75,59.28,1644894,78226.85
22/05/2020,4671.27,5142.38,-471.11,313579.21,311779.73,1799.48,15204.21,14713.93,490.28,3661.54,3693.96,-32.42,1614779,77799.61
21/05/2020,6517.28,6300.87,216.41,209956.51,210352.58,-396.07,14526.61,14370.16,156.45,3716.39,3651.72,64.67,1588154,76337.49
20/05/2020,9407.61,7075.92,2331.69,202743.58,202023.53,720.05,16076.14,14284.06,1792.08,3878.24,3831.44,46.8,1565718,73710.33
19/05/2020,6996.99,7800.12,-803.13,151019.34,151449.04,-429.7,16412.89,16934.43,-521.54,4925.29,5109.05,-183.76,1555928,72550.46
18/05/2020,4079.2,4699.06,-619.86,86838.36,86026.72,811.64,12333.81,12652.6,-318.79,2754.26,2906.67,-152.41,1536199,74649.68
15/05/2020,4970.18,6298.57,-1328.39,325570.84,324068.6,1502.24,13892.17,14584.41,-692.24,2783.49,2881.73,-98.24,1541718,75176.33
14/05/2020,7251.89,7300.76,-48.87,191336.25,193589.23,-2252.98,16814.95,16345.49,469.46,3319.07,3317.31,1.76,1542361,76970.13
13/05/2020,5835.7,6707.74,-872.04,173103.58,172922.39,181.19,15811.47,16006.94,-195.47,4351.69,4302.66,49.03,1541618,75162.24
12/5/2020,5540.71,4734.51,806.2,122105.58,121977.92,127.66,14851.6,15739.74,-888.14,3174.61,3128.6,46.01,1550578,76210.8
11/5/2020,4190.93,3862.16,328.77,84483.16,83914.48,568.68,12881.39,14411.78,-1530.39,3459.4,3442.18,17.22,1523246,74707.24
8/5/2020,5603.74,7232.16,-1628.42,331415.48,329922.43,1493.05,12955.67,15932.91,-2977.24,2443.63,2439.63,4,1494008,73056.42
7/5/2020,8702.24,8191.27,510.97,279436.29,278987.11,449.18,15421.33,15185.39,235.94,2473.22,2477.19,-3.97,1487804,73396.58
6/5/2020,6126.27,5946.84,179.43,176366.4,176947.59,-581.19,13113.42,13288.83,-175.41,2789.76,2771.87,17.89,1462362,71502.92
5/5/2020,4495.18,6100.97,-1605.79,106530.38,105822.22,708.16,14276.08,15662.03,-1385.95,3337.83,3389.83,-52,1448788,71785.65
4/5/2020,7699.59,7993.51,-293.92,350250.53,349615.46,635.07,24961.54,22619.05,2342.49,1883.04,1877.01,6.03,1432026,76147.95
30/04/2020,5127.2,5192.82,-65.62,186176.92,185754.17,422.75,22787.58,22309.94,477.64,2072.1,2027.91,44.19,1483223,76831.55
29/04/2020,5844.52,5152.48,692.04,133319.75,133064.3,255.45,33259.81,32868.81,391,3340.43,3342.26,-1.83,1498243,76020.89
28/04/2020,7020.11,5471.62,1548.49,98239.94,97736.53,503.41,26126.84,26425,-298.16,3005.35,2931.67,73.68,1527428,76576.07
27/04/2020,5139.86,5595.85,-455.99,93155.32,92523.63,631.69,17580.53,17685.95,-105.42,4891.89,4876.94,14.95,1499435,73707.99
24/04/2020,5579.82,5441.25,138.57,251920.42,250708.02,1212.4,14073.68,14171.32,-97.64,2856.72,2857.6,-0.88,1489798,74856.31
23/04/2020,6678.2,6260.71,417.49,200121.95,200320.24,-198.29,16350.06,15773.31,576.75,3910.78,3956.5,-45.72,1478170,73788.55
22/04/2020,5266.53,6337.1,-1070.57,125661.79,125772.18,-110.39,13922.59,14606.1,-683.51,2630.19,2629.73,0.46,1462229,71444.03
21/04/2020,6764.56,6519.42,245.14,129358,129462.71,-104.71,15960.9,16426.67,-465.77,2366.03,2410.19,-44.16,1457067,73485.09
20/04/2020,8285.26,8291.82,-6.56,130348.8,130173.53,175.27,16176.82,16905.47,-728.65,2960.85,2962.79,-1.94,1453954,73968.26
17/04/2020,7111.53,6750.89,360.64,269381.48,268544.83,836.65,14561.87,13918.13,643.74,1336.26,1366.82,-30.56,1447824,71714.92
16/04/2020,8326.01,7042.74,1283.27,177927.02,177833.66,93.36,18739.56,18934.62,-195.06,2062.47,2114.43,-51.96,1436012,70130.91
15/04/2020,5604.33,6079.02,-474.69,107148.56,106843.26,305.3,12777.87,12396.02,381.85,1649.14,1595.62,53.52,1423916,69603.09
13/04/2020,7810.96,7056.27,754.69,274716.34,273953.42,762.92,13739.2,13241.81,497.39,813.36,821.6,-8.24,1426635,70119.7
9/4/2020,10368.95,10782.06,-413.11,216102.68,216588.17,-485.49,15149.48,16316.23,-1166.75,1076.18,1061.95,14.23,1420590,67041.6
8/4/2020,8577.86,6209.56,2368.3,110819.51,111661.54,-842.03,14376.98,13728.21,648.77,966.84,1062.81,-95.97,1416417,67053.91
7/4/2020,4168.69,3890.13,278.56,64623.32,64171.14,452.18,11348.85,11658.77,-309.92,714.03,689.82,24.21,1396203,60684.07
3/4/2020,3957.9,5155.37,-1197.47,174350.19,173069.46,1280.73,9816.75,9839.5,-22.75,568.97,570.57,-1.6,1363258,60949.26
1/4/2020,7915.91,6409.71,1506.2,97917.64,97606.65,310.99,12656.24,11399.93,1256.31,623.79,613.88,9.91,1343530,62400.35
31/03/2020,5285.78,6252.86,-967.08,67211.86,66730.54,481.32,11591.72,9579.82,2011.9,550.74,522.96,27.78,1328807,59801.09
30/03/2020,6388.06,6417.25,-29.19,57022.16,56685.71,336.45,13601.94,13119.62,482.32,596.24,584.27,11.97,1303887,60608.72
27/03/2020,10681.69,11042.12,-360.43,192274.93,193393.95,-1119.02,16188.65,16444.88,-256.23,468.93,495.07,-26.14,1293172,60343.14
26/03/2020,5726.67,5771.94,-45.27,100642.15,100062.69,579.46,26911.2,26364.11,547.09,742.34,683.57,58.77,1389962,62181.04
25/03/2020,12346.47,9149.32,3197.15,79420.24,79243.97,176.27,30364.28,31519.87,-1155.59,726.21,844.93,-118.72,1431987,60426.41
24/03/2020,6732.84,5996.17,736.67,41069.68,41521.72,-452.04,20021.78,20784.36,-762.58,736.65,711.55,25.1,1483284,61194.1
23/03/2020,12102.76,9674.62,2428.14,97881.99,97068.77,813.22,22232.73,23283.72,-1050.99,2414.52,2443.98,-29.46,1492333,70591
20/03/2020,11860.25,11811.27,48.98,232650.92,233213.16,-562.24,20497.63,19401.67,1095.96,2079.93,2061.56,18.37,1487043,66629.34
19/03/2020,9118.11,8817.89,300.22,141241.44,141618.51,-377.07,21516.62,20269.26,1247.36,2577.89,2564.26,13.63,1495257,69390.54
18/03/2020,8823.75,7963.6,860.15,110930.16,111212.44,-282.28,18734.27,17380.5,1353.77,2247.63,2347.2,-99.57,1479949,72358.96
17/03/2020,9795.93,9141.44,654.49,64703.2,66004.91,-1301.71,20150.31,21259.55,-1109.24,2114.04,2014.79,99.25,1495877,74180.95
16/03/2020,15001.85,12501.57,2500.28,88329.08,88152.48,176.6,22062.18,19961.36,2100.82,5537.07,5222.3,314.77,1501109,80299.88
13/03/2020,12638.16,12647.66,-9.5,489939.26,489798.59,140.67,23597.39,22729.43,867.96,6630.51,6746.85,-116.34,1530532,78759.43
12/3/2020,8974.08,7757.97,1216.11,315768.39,316192.68,-424.29,17969.64,17540.24,429.4,4164.41,4205.96,-41.55,1488957,84523
11/3/2020,11044.15,10822.47,221.68,216175.3,214094.92,2080.38,20282.02,19688.95,593.07,6913.15,6940.64,-27.49,1468341,83654.18
9/3/2020,6752.45,9734.74,-2982.29,146853.13,145662.92,1190.21,17443.7,16680.42,763.28,5524.58,5636.1,-111.52,1465141,87106.02
6/3/2020,7370.21,7713.86,-343.65,698365.17,695737.92,2627.25,17481.24,16443.01,1038.23,4770.72,4675.33,95.39,1447616,89167.25
5/3/2020,5810.6,7371.76,-1561.16,419392.78,418477.11,915.67,18521.61,17938.96,582.65,3476.9,3401.62,75.28,1445985,88646.77
4/3/2020,8018.65,7789.93,228.72,302475.68,301594.47,881.21,20263.01,18223.37,2039.64,3994.62,3941.02,53.6,1432364,88229.2
3/3/2020,10012.16,6838,3174.16,249365.26,245148.14,4217.12,20137.55,19317.21,820.34,4660.15,4628.1,32.05,1423500,85760.05
2/3/2020,6965.26,8600.79,-1635.53,168603.02,168775.38,-172.36,22518.57,20400.6,2117.97,5555.12,5499.14,55.98,1417283,85733.43
28/02/2020,7145,9351.98,-2206.98,459370.93,452489.31,6881.62,26111.24,25384.92,726.32,1815.54,1719.14,96.4,1360101,85721.4
27/02/2020,7734.95,8999.21,-1264.26,348709.12,346968.55,1740.57,34192.46,35669.84,-1477.38,3465.87,3241.34,224.53,1661142,104664.8
26/02/2020,7971.77,6497.76,1474.01,265296.68,266603.6,-1306.92,40848.11,42401.25,-1553.14,5029.93,4979.44,50.49,1620065,103488.1
25/02/2020,7864.59,9110.04,-1245.45,229234.59,227437.15,1797.44,32141.15,33131.41,-990.26,6164.74,6354.52,-189.78,1615237,103199.15
24/02/2020,3281.23,4035.65,-754.42,428521.02,429066.84,-545.82,17017.68,16920.28,97.4,6936.77,6925.59,11.18,1568271,102815.36
20/02/2020,4524.38,3526.19,998.19,313537.63,311999.13,1538.5,15345.37,14577.42,767.95,6703.2,6659.94,43.26,1566757,102785.64
19/02/2020,4164.23,4618.8,-454.57,275571.84,274595.85,975.99,13829.85,14930.82,-1100.97,6180.09,6153.97,26.12,1559398,100765.65
18/02/2020,3112.58,2595.72,516.86,230967.71,229861.58,1106.13,12696.06,13307.22,-611.16,5778.44,5853.17,-74.73,1550079,101189.81
17/02/2020,3810.84,3704.11,106.73,250775.74,249935.37,840.37,15393.66,15906.96,-513.3,7148.39,7287.41,-139.02,1550945,101863.36
14/02/2020,2276.46,3511.95,-1235.49,307550.41,306478.33,1072.08,12176.71,11653.91,522.8,4173.9,4120.55,53.35,1565925,103158.98
13/02/2020,2917.49,1765.64,1151.85,219734.35,219218.92,515.43,12745.82,12302.19,443.63,4592.47,4556.88,35.59,1572842,103960.12
12/2/2020,3753.07,2347.63,1405.44,203134.35,202232.71,901.64,12276.36,11697.45,578.91,4760.68,4716.92,43.76,1576335,103651
11/2/2020,2316.03,2715.63,-399.6,174286.28,172846.31,1439.97,13058.27,12714.27,344,4640.98,4590.86,50.12,1579998,103293.11
10/2/2020,2707.89,3137.78,-429.89,152869.68,151844.71,1024.97,13798.25,13524.81,273.44,4542.37,4542.98,-0.61,1582580,104139.84
7/2/2020,5163.87,4943.66,220.21,513635.54,509087.32,4548.22,17845.41,17249.84,595.57,6857.42,6862.04,-4.62,1576238,103596.48
6/2/2020,3516.64,3836.95,-320.31,416367.39,415511.13,856.26,17032.45,16550.66,481.79,6121.82,6001.73,120.09,1574630,102501.94
5/2/2020,6312.91,5632.55,680.36,333045.32,331391.79,1653.53,17233.45,15556.14,1677.31,6440.32,6322.59,117.73,1553698,99958.79
4/2/2020,6410.66,6004.48,406.18,299671.76,296764.09,2907.67,17783.56,16999.78,783.78,6178.43,6207.73,-29.3,1535732,96402.09
3/2/2020,5988.25,7399.29,-1411.04,183716.89,185048.09,-1331.2,6053.88,6140.61,-86.73,8845.21,8855.43,-10.22,1500606,93794.93
1/2/2020,5358.56,7645.12,-2286.56,138399.04,136901.57,1497.47,20814.87,22074.33,-1259.46,5782.25,5731.28,50.97,1468181,95128.91
31/01/2020,8605.15,10145.65,-1540.5,396825.94,392950.79,3875.15,29328.37,29153.13,175.24,1890.14,1776.44,113.7,1385845,91310.02
30/01/2020,7418.29,6977.56,440.73,303554.78,303980.27,-425.49,41079.37,40188.51,890.86,3479.07,3457.22,21.85,1613017,107734.19
29/01/2020,5903.51,6445.13,-541.62,295135.45,295684.56,-549.11,43020.82,44032.23,-1011.41,6756.62,6702.65,53.97,1592795,106127.32
28/01/2020,4318.77,6593.09,-2274.32,206607.29,206169.47,437.82,26609.86,27091.39,-481.53,6177.96,6387.58,-209.62,1607275,107388.58
27/01/2020,3472.3,4048.01,-575.71,173109.31,173852.64,-743.33,16634.86,16609.33,25.53,6853.82,6884.12,-30.3,1591549,107480.6
24/01/2020,4570.86,4987.07,-416.21,470062.93,467133.92,2929.01,17812.15,17878.31,-66.16,6925.36,6726.1,199.26,1584056,106282.21
23/01/2020,3665.94,4593.23,-927.29,330867.73,330845.02,22.71,14587.93,16326.51,-1738.58,6602.18,6491.25,110.93,1578877,104974.56
22/01/2020,3286.79,3838.98,-552.19,262484.82,264076.49,-1591.67,13003.03,14021,-1017.97,6027.04,6039.02,-11.98,1556367,104401.85
21/01/2020,4801.66,4666.87,134.79,261097.12,260825.79,271.33,15253.15,15899.99,-646.84,8712.39,8952.79,-240.4,1548903,104301.04
20/01/2020,2792.62,2658.47,134.15,167419.21,166929.81,489.4,13637.83,14101.59,-463.76,6742.21,6712.4,29.81,1543424,105171.43
17/01/2020,2270.02,2856.09,-586.07,421502.73,420866.28,636.45,11135.96,11351.87,-215.91,4440.37,4542.1,-101.73,1534183,104471.38
16/01/2020,1954.34,2864.54,-910.2,249288.67,249186.16,102.51,11941.05,12821.69,-880.64,4595.49,4640.21,-44.72,1528627,104091.7
15/01/2020,2506.33,2579.48,-73.15,204948.64,203402.14,1546.5,11943.18,11621.5,321.68,4208.97,4271.43,-62.46,1516379,103217.88
14/01/2020,1996.28,1787.17,209.11,156286.79,155988.58,298.21,10263.62,10357.51,-93.89,3945.38,4033.55,-88.17,1491244,101184.25
13/01/2020,3397.92,3089.01,308.91,194090,193422.68,667.32,11680.99,12086.28,-405.29,4967.35,5013.66,-46.31,1483615,100100.6
10/1/2020,5857.79,4413.26,1444.53,414424.52,408487.85,5936.67,11959.22,11770.24,188.98,4609.03,4401.29,207.74,1468933,98967.78
9/1/2020,3652.26,4872.56,-1220.3,352484.17,354096.31,-1612.14,11338.85,10790.45,548.4,4335.71,4307.85,27.86,1466598,96963.25
8/1/2020,5490.03,4098.38,1391.65,372765.96,371890.31,875.65,11635.93,11088.59,547.34,4327.28,4247.98,79.3,1467128,97110.26
7/1/2020,4247.45,5224.12,-976.67,224873.01,225455.93,-582.92,10242.2,10718.05,-475.85,4944.1,5009.68,-65.58,1465765,96541.6
6/1/2020,3064.78,3910.52,-845.74,182988.2,181724.75,1263.45,11196.74,11214,-17.26,3612.98,3569.8,43.18,1457121,98197.68
3/1/2020,2101.39,2336.56,-235.17,342271.48,337918.88,4352.6,9782.95,9080.23,702.72,2999.65,2892.79,106.86,1437009,97447.56
2/1/2020,893.25,601.12,292.13,127866.3,127603.09,263.21,5048.15,5069.56,-21.41,1560.4,1517.08,43.32,1423646,95550.93
1/1/2020,1522.49,2215.32,-692.83,198386.78,197654.54,732.24,7463.87,8734.88,-1271.01,2051.85,1993.74,58.11,1423340,95695.07
31/12/2019,1817.14,2154.98,-337.84,214407.99,213470.58,937.41,8515.92,8613.85,-97.93,2481.18,2438.62,42.56,1422089,96266.89
30/12/2019,2426.81,2353.29,73.52,139089.04,137703.72,1385.32,8106.29,7299.12,807.17,2679.06,2614.06,65,1429825,96697.24
27/12/2019,5369.57,6452.48,-1082.91,268767.27,264898.22,3869.05,21138.61,21413.27,-274.66,1449.69,1416.23,33.46,1418926,94948.08
26/12/2019,2911.4,3377.94,-466.54,169862.91,168840.18,1022.73,33683.57,33919.29,-235.72,1774.25,1661.23,113.02,1503728,100002.69
24/12/2019,5522.5,4910.73,611.77,160978.1,159801.08,1177.02,40519.8,39715.43,804.37,3695.47,3661.89,33.58,1546865,100673
23/12/2019,3190.19,2481.81,708.38,119252.91,118441.22,811.69,27037.33,25858.04,1179.29,5259.85,5245.96,13.89,1597052,100990.63
20/12/2019,3445.79,2626.73,819.06,387294.07,384478.54,2815.53,14359.4,14025.02,334.38,4977.84,4892.88,84.96,1594695,98576.98
19/12/2019,3423.01,2755.55,667.46,253759.37,254671.72,-912.35,12533.57,12325.46,208.11,4954.66,5019.25,-64.59,1607530,97938.62
18/12/2019,2651.2,2695.52,-44.32,165429.46,166126.89,-697.43,14752.21,14092.27,659.94,4286.86,4356.45,-69.59,1594408,96701.92
17/12/2019,1874.59,2471.26,-596.67,147360.4,147103.77,256.63,10313.96,10566.89,-252.93,3706.98,3843.4,-136.42,1584241,94794.92
16/12/2019,3608.08,2564.26,1043.82,150922.56,150748.98,173.58,13232.37,12971.04,261.33,5499.01,5496.75,2.26,1590520,95407.22
13/12/2019,3087.17,2367.59,719.58,357627.28,357125.53,501.75,12697.23,12761.57,-64.34,3445.75,3402.55,43.2,1594423,94193.65
